latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-7.492,-46.124,310.9,1,1,2019-09-27,0130,T,81,6.0NRT,295.2,8.9,N
-6.422,-39.26,309.2,2.1,1.4,2019-09-27,0130,T,77,6.0NRT,294.9,19,N
-7.178,-44.685,305.6,1,1,2019-09-27,0130,T,62,6.0NRT,295.5,4.4,N
-7.341,-46.026,306.1,1,1,2019-09-27,0130,T,67,6.0NRT,295.3,5.5,N
-7.329,-46.14,306.2,1,1,2019-09-27,0130,T,67,6.0NRT,295.4,5.7,N
-6.821,-42.821,309.5,1.2,1.1,2019-09-27,0130,T,52,6.0NRT,295.1,8.2,N
-7.465,-47.332,305.7,1.1,1.1,2019-09-27,0130,T,65,6.0NRT,292.4,6,N
-6.817,-42.817,306,1.2,1.1,2019-09-27,0130,T,66,6.0NRT,294.9,6,N
-7.279,-46.172,307.1,1,1,2019-09-27,0130,T,58,6.0NRT,296.5,5.1,N
-7.509,-47.891,313.9,1.2,1.1,2019-09-27,0130,T,88,6.0NRT,293.2,14.6,N
-7.041,-44.757,310.1,1,1,2019-09-27,0130,T,71,6.0NRT,297.9,6.3,N
-7.043,-44.766,327.1,1,1,2019-09-27,0130,T,100,6.0NRT,298.7,22.6,N
-7.034,-44.767,308.4,1,1,2019-09-27,0130,T,72,6.0NRT,297.5,5.7,N
-6.612,-42.741,311.6,1.2,1.1,2019-09-27,0130,T,83,6.0NRT,296.7,10.4,N
-6.685,-44.07,308.1,1,1,2019-09-27,0135,T,72,6.0NRT,295.4,6.7,N
-6.936,-45.829,311,1,1,2019-09-27,0135,T,81,6.0NRT,295.6,8.9,N
-6.927,-45.831,309.8,1,1,2019-09-27,0135,T,78,6.0NRT,295,7.8,N
-6.892,-45.845,310,1,1,2019-09-27,0135,T,24,6.0NRT,295.6,6.8,N
-6.887,-45.87,305,1,1,2019-09-27,0135,T,40,6.0NRT,294.8,4.2,N
-6.516,-44.05,304.3,1,1,2019-09-27,0135,T,59,6.0NRT,293.9,5.4,N
-6.258,-42.906,308.6,1.2,1.1,2019-09-27,0135,T,75,6.0NRT,297.1,7.6,N
-6.41,-44.082,321.4,1,1,2019-09-27,0135,T,100,6.0NRT,296.1,18.8,N
-6.412,-44.091,330.4,1,1,2019-09-27,0135,T,100,6.0NRT,295.7,29.8,N
-6.114,-42.55,307.5,1.2,1.1,2019-09-27,0135,T,72,6.0NRT,293.3,9.8,N
-6.359,-44.558,304.7,1,1,2019-09-27,0135,T,61,6.0NRT,294.6,4.5,N
-6.145,-43.656,309.4,1.1,1,2019-09-27,0135,T,77,6.0NRT,295.3,8.2,N
-6.135,-43.648,309.3,1.1,1,2019-09-27,0135,T,69,6.0NRT,293.1,8.3,N
-6.136,-43.658,325.7,1.1,1,2019-09-27,0135,T,100,6.0NRT,293.7,24.5,N
-6.199,-44.528,304.8,1,1,2019-09-27,0135,T,61,6.0NRT,294.4,4.8,N
-5.972,-44.424,307.5,1,1,2019-09-27,0135,T,71,6.0NRT,294.2,7.1,N
-5.659,-42.581,309.9,1.2,1.1,2019-09-27,0135,T,79,6.0NRT,294,11.1,N
-6.349,-47.547,305.1,1.1,1.1,2019-09-27,0135,T,37,6.0NRT,291.2,6.8,N
-6.27,-47.36,306.3,1.1,1.1,2019-09-27,0135,T,59,6.0NRT,292.4,8.2,N
-5.829,-44.774,305.7,1,1,2019-09-27,0135,T,65,6.0NRT,294.1,5.6,N
-5.995,-46.395,306.4,1,1,2019-09-27,0135,T,47,6.0NRT,292.3,7.5,N
-5.486,-42.995,318.1,1.2,1.1,2019-09-27,0135,T,96,6.0NRT,294.8,18.6,N
-5.476,-42.997,316.5,1.2,1.1,2019-09-27,0135,T,93,6.0NRT,294.5,16.7,N
-5.761,-46.826,312.6,1.1,1,2019-09-27,0135,T,85,6.0NRT,295.1,9.9,N
-5.762,-46.835,309.2,1.1,1,2019-09-27,0135,T,77,6.0NRT,294.3,7.3,N
-5.752,-46.827,305,1.1,1,2019-09-27,0135,T,50,6.0NRT,294.6,4.2,N
-6.234,-51.413,300.5,2.1,1.4,2019-09-27,0135,T,29,6.0NRT,287.1,11.1,N
-5.324,-45.552,307.5,1,1,2019-09-27,0135,T,72,6.0NRT,294.6,6.3,N
-5.273,-46.296,305.4,1,1,2019-09-27,0135,T,49,6.0NRT,293.7,5.3,N
-5.264,-46.297,305.8,1,1,2019-09-27,0135,T,61,6.0NRT,292.9,5.8,N
-5.972,-51.795,308.6,2.2,1.4,2019-09-27,0135,T,75,6.0NRT,288.9,24.8,N
-5.97,-51.782,304.5,2.2,1.4,2019-09-27,0135,T,52,6.0NRT,288.9,14.8,N
-5.973,-51.802,303.2,2.2,1.4,2019-09-27,0135,T,36,6.0NRT,288.8,12.5,N
-5.922,-51.909,301.6,2.2,1.4,2019-09-27,0135,T,35,6.0NRT,288,12.3,N
-5.855,-51.698,308.2,2.1,1.4,2019-09-27,0135,T,74,6.0NRT,289.9,23,N
-4.822,-44.359,302.8,1,1,2019-09-27,0135,T,23,6.0NRT,292.6,5.1,N
-5.853,-51.685,300.8,2.1,1.4,2019-09-27,0135,T,33,6.0NRT,288.7,9,N
-5.855,-51.704,304.9,2.1,1.4,2019-09-27,0135,T,62,6.0NRT,289.9,16.7,N
-5.265,-48.193,314.4,1.2,1.1,2019-09-27,0135,T,89,6.0NRT,294.1,14.3,N
-5.266,-48.204,303.8,1.2,1.1,2019-09-27,0135,T,54,6.0NRT,293.7,4.7,N
-5.338,-48.936,304.8,1.3,1.1,2019-09-27,0135,T,44,6.0NRT,293.5,5.8,N
-5.338,-49.376,305.4,1.4,1.2,2019-09-27,0135,T,64,6.0NRT,292.3,8.1,N
-5.614,-51.652,331,2.1,1.4,2019-09-27,0135,T,100,6.0NRT,292.4,86.2,N
-5.616,-51.671,302.6,2.1,1.4,2019-09-27,0135,T,50,6.0NRT,291.4,10.4,N
-4.876,-47.206,334.8,1.1,1,2019-09-27,0135,T,100,6.0NRT,294,38.1,N
-4.877,-47.216,310.8,1.1,1,2019-09-27,0135,T,81,6.0NRT,292.8,10,N
-4.869,-47.203,327.2,1.1,1,2019-09-27,0135,T,100,6.0NRT,293.8,26.9,N
-4.87,-47.213,341.1,1.1,1,2019-09-27,0135,T,100,6.0NRT,294.2,48.8,N
-5.424,-51.319,308.7,2,1.4,2019-09-27,0135,T,75,6.0NRT,291.9,19,N
-4.728,-46.411,313.5,1,1,2019-09-27,0135,T,87,6.0NRT,294.7,11.5,N
-4.921,-48.43,302.3,1.2,1.1,2019-09-27,0135,T,29,6.0NRT,291.8,4.8,N
-5.085,-49.612,303.9,1.5,1.2,2019-09-27,0135,T,58,6.0NRT,290.4,7.1,N
-4.911,-48.431,304,1.2,1.1,2019-09-27,0135,T,52,6.0NRT,289.9,6.1,N
-4.471,-49.616,322.2,1.4,1.2,2019-09-27,0135,T,100,6.0NRT,292.6,30.2,N
-4.464,-49.61,310.8,1.4,1.2,2019-09-27,0135,T,81,6.0NRT,292.4,13.5,N
-4.466,-49.623,314.6,1.4,1.2,2019-09-27,0135,T,90,6.0NRT,292.7,18.5,N
-4.444,-50.854,302.7,1.8,1.3,2019-09-27,0135,T,51,6.0NRT,290.9,7.7,N
-4.294,-50.602,306.4,1.7,1.3,2019-09-27,0135,T,68,6.0NRT,291.7,12.2,N
-4.24,-50.707,303.9,1.7,1.3,2019-09-27,0135,T,58,6.0NRT,291.5,10.2,N
-3.61,-46.958,305.7,1,1,2019-09-27,0135,T,65,6.0NRT,291.7,5.9,N
-3.611,-46.967,303.2,1,1,2019-09-27,0135,T,54,6.0NRT,290.6,4.4,N
-3.665,-50.274,309.5,1.5,1.2,2019-09-27,0135,T,77,6.0NRT,292.8,12.9,N
-3.667,-50.288,309.3,1.5,1.2,2019-09-27,0135,T,77,6.0NRT,292.7,12.7,N
-3.813,-51.363,303.9,1.9,1.3,2019-09-27,0135,T,57,6.0NRT,290.8,10.2,N
-3.783,-52.204,304,2.2,1.4,2019-09-27,0135,T,58,6.0NRT,291.8,13.6,N
-3.786,-52.223,301.9,2.2,1.4,2019-09-27,0135,T,45,6.0NRT,291.7,10,N
-2.808,-45.777,307,1,1,2019-09-27,0135,T,70,6.0NRT,292.9,6.2,N
-3.262,-50.677,348.9,1.6,1.3,2019-09-27,0135,T,100,6.0NRT,295,117.6,N
-3.264,-50.692,317.2,1.6,1.3,2019-09-27,0135,T,95,6.0NRT,293.6,25.9,N
-3.251,-50.679,358,1.6,1.3,2019-09-27,0135,T,100,6.0NRT,294.3,160.6,N
-3.253,-50.694,311.8,1.6,1.3,2019-09-27,0135,T,83,6.0NRT,293.5,16.5,N
-3.24,-50.681,310.4,1.6,1.3,2019-09-27,0135,T,80,6.0NRT,293,14.5,N
-3.242,-50.695,324.1,1.6,1.3,2019-09-27,0135,T,100,6.0NRT,293.4,39.6,N
-3.25,-50.671,338.2,1.6,1.3,2019-09-27,0135,T,100,6.0NRT,293.8,77.6,N
-3.252,-50.685,339.8,1.6,1.3,2019-09-27,0135,T,100,6.0NRT,294.2,83.1,N
-3.241,-50.687,323.7,1.6,1.3,2019-09-27,0135,T,100,6.0NRT,293.5,39.1,N
-3.243,-50.701,311.2,1.6,1.3,2019-09-27,0135,T,82,6.0NRT,293.2,16.2,N
-3.227,-51.008,308.7,1.7,1.3,2019-09-27,0135,T,75,6.0NRT,292.3,14.9,N
-2.519,-48.138,312.7,1.1,1,2019-09-27,0135,T,85,6.0NRT,274.5,15.4,N
-3.677,12.739,307.1,3.3,1.7,2019-09-27,0115,A,69,6.0NRT,287,50.2,N
-6.243,10.732,305.3,2.5,1.5,2019-09-27,0115,A,25,6.0NRT,288.5,21.8,N
6.015,5.869,315.6,1,1,2019-09-27,0110,A,91,6.0NRT,285.4,14,N
5.56,5.072,307,1,1,2019-09-27,0110,A,51,6.0NRT,271.2,8.5,N
32.137,6.474,305.2,1.7,1.3,2019-09-27,0105,A,63,6.0NRT,294,15,N
31.819,6.226,310,1.8,1.3,2019-09-27,0105,A,79,6.0NRT,295.2,21.3,N
31.666,6.06,310.1,1.8,1.3,2019-09-27,0105,A,79,6.0NRT,296.6,21.5,N
31.595,5.968,312.7,1.8,1.3,2019-09-27,0105,A,86,6.0NRT,294.6,28.6,N
29.235,19.695,304.4,2.5,1.5,2019-09-27,0105,A,60,6.0NRT,290.2,24.1,N
29.237,19.714,300.9,2.5,1.5,2019-09-27,0105,A,35,6.0NRT,289.9,18,N
28.911,20.963,305.2,3.1,1.7,2019-09-27,0105,A,63,6.0NRT,292.4,37.2,N
28.911,20.958,305.7,3.1,1.7,2019-09-27,0105,A,65,6.0NRT,292.3,36.6,N
31.014,8.176,312.8,1.3,1.1,2019-09-27,0105,A,86,6.0NRT,296,17.3,N
28.917,19.769,307.2,2.5,1.5,2019-09-27,0105,A,71,6.0NRT,291.1,35.6,N
28.912,19.795,307,2.6,1.5,2019-09-27,0105,A,70,6.0NRT,291.3,35.2,N
28.915,9.75,306,1.1,1,2019-09-27,0105,A,66,6.0NRT,292,8.3,N
28.736,9.784,306.6,1.1,1,2019-09-27,0105,A,69,6.0NRT,292,8.4,N
28.735,9.795,319.3,1.1,1,2019-09-27,0105,A,98,6.0NRT,293,19.2,N
28.687,7.201,313.1,1.4,1.2,2019-09-27,0105,A,86,6.0NRT,294.5,19.2,N
28.683,7.193,309.9,1.4,1.2,2019-09-27,0105,A,79,6.0NRT,292.9,15.4,N
28.62,7.715,302.9,1.3,1.1,2019-09-27,0105,A,52,6.0NRT,291.8,6.2,N
-18.076,177.511,315.3,1,1,2019-09-27,0200,A,48,6.0NRT,294.1,9.4,D
-17.82,177.496,325,1,1,2019-09-27,0200,A,78,6.0NRT,298.3,14.3,D
-17.515,178.008,312.7,1.1,1,2019-09-27,0200,A,34,6.0NRT,293.7,6.3,D
-16.715,178.755,321.4,1.2,1.1,2019-09-27,0200,A,73,6.0NRT,298.4,16.4,D
-16.628,178.79,320.2,1.2,1.1,2019-09-27,0200,A,54,6.0NRT,299.1,12.8,D
-16.619,178.789,325.6,1.2,1.1,2019-09-27,0200,A,71,6.0NRT,299.4,19.8,D
-16.62,178.778,324.6,1.2,1.1,2019-09-27,0200,A,70,6.0NRT,299.6,18,D
41.385,123.275,307.4,2,1.4,2019-09-27,0215,T,55,6.0NRT,294.4,11.3,D
41.384,123.268,305.8,2,1.4,2019-09-27,0215,T,47,6.0NRT,294.6,8.7,D
41.16,123.005,311.3,2.1,1.4,2019-09-27,0215,T,39,6.0NRT,298.7,12.3,D
41.159,122.999,312.3,2.1,1.4,2019-09-27,0215,T,36,6.0NRT,299,13.3,D
31.722,130.272,314.5,1.1,1,2019-09-27,0215,T,45,6.0NRT,295.8,7.5,D
25.913,116.699,307,3.6,1.8,2019-09-27,0215,T,53,6.0NRT,293.6,28.5,D
-16.374,124.131,333.2,2.2,1.5,2019-09-27,0230,T,74,6.0NRT,304.3,67.6,D
-16.376,124.152,333.2,2.3,1.5,2019-09-27,0230,T,68,6.0NRT,303.3,68.5,D
-16.387,124.129,331.4,2.2,1.5,2019-09-27,0230,T,66,6.0NRT,306.4,57.8,D
-16.376,123.922,328.8,2.2,1.4,2019-09-27,0230,T,0,6.0NRT,306.9,42,D
-16.441,124.143,325.9,2.3,1.5,2019-09-27,0230,T,37,6.0NRT,307.2,28,D
-16.441,124.158,325.8,2.3,1.5,2019-09-27,0230,T,27,6.0NRT,306.8,30.5,D
-16.441,123.927,326.2,2.2,1.4,2019-09-27,0230,T,46,6.0NRT,309.4,28.6,D
-16.563,124.896,324.5,2.6,1.5,2019-09-27,0230,T,49,6.0NRT,307.6,36.9,D
-20.915,118.625,333.8,1.1,1.1,2019-09-27,0230,T,77,6.0NRT,312.8,19.7,D
-20.924,118.624,327.3,1.1,1.1,2019-09-27,0230,T,61,6.0NRT,314.4,10.1,D
-21.75,119.655,341.6,1.3,1.1,2019-09-27,0230,T,86,6.0NRT,312.5,44.4,D
-21.751,119.668,326.6,1.3,1.1,2019-09-27,0230,T,60,6.0NRT,312.7,12.8,D
-31.096,116.139,325.4,1.1,1,2019-09-27,0230,T,78,6.0NRT,300.5,21.2,D
-31.385,115.801,323.3,1.1,1,2019-09-27,0230,T,77,6.0NRT,298.6,16.5,D
-31.387,115.813,340.3,1.1,1,2019-09-27,0230,T,90,6.0NRT,302.4,42.7,D
-31.856,115.901,312.5,1.1,1,2019-09-27,0230,T,47,6.0NRT,297.4,3.6,D
-31.908,115.814,314,1.1,1,2019-09-27,0230,T,30,6.0NRT,296.2,6.5,D
18.093,120.493,319,1.5,1.2,2019-09-27,0220,T,0,6.0NRT,296.6,15.7,D
15.276,120.065,312.4,1.5,1.2,2019-09-27,0220,T,12,6.0NRT,292.2,9.1,D
10.899,123.082,316,1,1,2019-09-27,0220,T,58,6.0NRT,294.9,6.2,D
8.184,126.363,316.7,1.4,1.2,2019-09-27,0220,T,51,6.0NRT,299.2,13.1,D
7.719,126.386,325.4,1.4,1.2,2019-09-27,0220,T,79,6.0NRT,297.7,23.4,D
7.486,126.316,314.5,1.4,1.2,2019-09-27,0220,T,56,6.0NRT,293.9,15.3,D
7.455,126.376,309.4,1.4,1.2,2019-09-27,0220,T,36,6.0NRT,292.2,10,D
7.188,125.457,316.9,1.3,1.1,2019-09-27,0220,T,53,6.0NRT,299.8,11,D
6.486,124.421,313.5,1.1,1.1,2019-09-27,0220,T,56,6.0NRT,298.7,6.3,D
6.146,124.518,310.1,1.1,1.1,2019-09-27,0220,T,37,6.0NRT,294.2,6.4,D
5.497,120.775,312.8,1,1,2019-09-27,0220,T,53,6.0NRT,298.9,7.7,D
60.69,132.296,313.7,1.4,1.2,2019-09-27,0205,T,65,6.0NRT,279.5,22.1,D
60.696,132.292,315.9,1.4,1.2,2019-09-27,0205,T,74,6.0NRT,279.8,25.2,D
5.001,115.128,310.9,2.4,1.5,2019-09-27,0225,T,32,6.0NRT,295.8,20.4,D
2.047,128.311,314.9,2.5,1.5,2019-09-27,0225,T,0,6.0NRT,295.9,28.6,D
3.08,116.456,317.9,1.8,1.3,2019-09-27,0225,T,30,6.0NRT,299.2,16.5,D
2.459,117.92,327,1.4,1.2,2019-09-27,0225,T,35,6.0NRT,301.6,16.3,D
2.109,117.163,321.9,1.5,1.2,2019-09-27,0225,T,61,6.0NRT,300.8,18.1,D
0.99,122.1,323.2,1,1,2019-09-27,0225,T,61,6.0NRT,300.2,12.5,D
0.283,116.605,335.1,1.6,1.2,2019-09-27,0225,T,86,6.0NRT,299.9,48.7,D
-0.314,116.984,314.2,1.4,1.2,2019-09-27,0225,T,39,6.0NRT,291.7,10.2,D
-4.411,120.184,323.1,1,1,2019-09-27,0225,T,72,6.0NRT,302.1,8.8,D
-5.405,119.492,326.7,1,1,2019-09-27,0225,T,72,6.0NRT,296.9,10.6,D
-8.178,124.376,312.1,1.8,1.3,2019-09-27,0225,T,52,6.0NRT,298.6,16.6,D
-8.228,124.089,314,1.7,1.3,2019-09-27,0225,T,56,6.0NRT,300.6,18.3,D
-8.351,124.063,313.7,1.7,1.3,2019-09-27,0225,T,15,6.0NRT,295.1,11.6,D
-7.489,117.477,311.1,1.1,1,2019-09-27,0225,T,46,6.0NRT,298.9,8.5,D
-8.485,122.642,319.4,1.3,1.1,2019-09-27,0225,T,65,6.0NRT,300.5,14.8,D
-8.59,122.735,321.2,1.4,1.2,2019-09-27,0225,T,62,6.0NRT,303.4,16.5,D
-8.598,122.74,319.8,1.4,1.2,2019-09-27,0225,T,0,6.0NRT,303.8,12.4,D
-8.559,122.007,324,1.2,1.1,2019-09-27,0225,T,37,6.0NRT,304.2,15.1,D
-8.575,122.051,328.1,1.2,1.1,2019-09-27,0225,T,67,6.0NRT,305.9,20.5,D
-9.107,125.828,314.8,2.4,1.5,2019-09-27,0225,T,50,6.0NRT,296.3,21.5,D
-9.102,125.823,317.2,2.4,1.5,2019-09-27,0225,T,64,6.0NRT,296.7,31.6,D
-8.58,121.645,324.2,1.2,1.1,2019-09-27,0225,T,70,6.0NRT,298.1,17.6,D
-8.73,121.993,312.7,1.2,1.1,2019-09-27,0225,T,48,6.0NRT,294.2,7.8,D
-8.586,116.819,332.7,1.1,1.1,2019-09-27,0225,T,33,6.0NRT,305.1,19.3,D
-8.017,112.92,316.2,2.2,1.4,2019-09-27,0225,T,44,6.0NRT,294.2,30,D
-8.016,112.912,314.4,2.2,1.4,2019-09-27,0225,T,36,6.0NRT,292.7,25.2,D
-8.071,112.927,318,2.2,1.4,2019-09-27,0225,T,57,6.0NRT,288.2,37.3,D
-9.748,119.529,361.6,1,1,2019-09-27,0225,T,0,6.0NRT,303.9,80.8,D
-9.905,120.355,333.9,1.1,1,2019-09-27,0225,T,81,6.0NRT,306.6,21.1,D
-9.911,120.347,327.3,1.1,1,2019-09-27,0225,T,72,6.0NRT,308.8,12.1,D
-9.912,120.357,326.6,1.1,1,2019-09-27,0225,T,70,6.0NRT,308.5,10.9,D
-13.786,123.312,310.2,1.8,1.3,2019-09-27,0225,T,34,6.0NRT,296.5,13.8,D
-13.788,123.329,310.1,1.8,1.3,2019-09-27,0225,T,29,6.0NRT,296.5,13.6,D
-13.783,123.323,312.7,1.8,1.3,2019-09-27,0225,T,47,6.0NRT,296.4,16.8,D
-14.24,126.572,322.4,3.2,1.7,2019-09-27,0225,T,36,6.0NRT,299.5,37.3,D
-13.965,123.321,313.6,1.8,1.3,2019-09-27,0225,T,59,6.0NRT,297,19,D
52.512,143.192,314.2,1.6,1.2,2019-09-27,0210,T,56,6.0NRT,289.5,25.4,D
51.696,135.735,303.5,1,1,2019-09-27,0210,T,56,6.0NRT,291,5.6,D
51.694,135.75,309.5,1,1,2019-09-27,0210,T,69,6.0NRT,290.8,9.6,D
51.18,136.627,300,1,1,2019-09-27,0210,T,22,6.0NRT,289.4,4.2,D
51.177,136.641,304.6,1,1,2019-09-27,0210,T,59,6.0NRT,290.6,6.7,D
49.913,128.038,306.2,1.4,1.2,2019-09-27,0210,T,49,6.0NRT,287.9,11.6,D
48.001,134.145,301.8,1,1,2019-09-27,0210,T,34,6.0NRT,291.4,4.1,D
47.863,132.951,304.1,1,1,2019-09-27,0210,T,58,6.0NRT,291.5,5.3,D
47.594,133.888,304.2,1,1,2019-09-27,0210,T,58,6.0NRT,291.6,4.9,D
47.544,133.106,305,1,1,2019-09-27,0210,T,46,6.0NRT,292.8,4.5,D
47.367,133.052,307,1,1,2019-09-27,0210,T,64,6.0NRT,293,6,D
47.069,133.306,303.5,1,1,2019-09-27,0210,T,56,6.0NRT,293.4,3.7,D
46.976,132.873,304.6,1,1,2019-09-27,0210,T,59,6.0NRT,292.8,4.8,D
46.797,133.994,304.3,1,1,2019-09-27,0210,T,30,6.0NRT,292,4.4,D
46.795,134.007,305.6,1,1,2019-09-27,0210,T,29,6.0NRT,292.1,4.9,D
46.593,132.255,304.3,1,1,2019-09-27,0210,T,57,6.0NRT,293.2,4.1,D
46.599,131.947,312.2,1,1,2019-09-27,0210,T,72,6.0NRT,294,8.9,D
46.55,132.229,304.3,1,1,2019-09-27,0210,T,57,6.0NRT,293.9,3.6,D
46.575,131.785,306.4,1,1,2019-09-27,0210,T,20,6.0NRT,294.9,4,D
46.561,131.754,309.3,1,1,2019-09-27,0210,T,51,6.0NRT,295.4,6.1,D
46.455,132.249,305.9,1,1,2019-09-27,0210,T,53,6.0NRT,294.6,3.8,D
46.498,131.811,305.6,1,1,2019-09-27,0210,T,60,6.0NRT,295.2,4.4,D
46.478,131.751,307.5,1,1,2019-09-27,0210,T,64,6.0NRT,295.3,5.3,D
46.392,132.17,306.6,1,1,2019-09-27,0210,T,62,6.0NRT,295.6,4.1,D
46.356,132.227,307.8,1,1,2019-09-27,0210,T,56,6.0NRT,295.2,4.3,D
46.203,133.081,305.2,1,1,2019-09-27,0210,T,50,6.0NRT,292.3,4.9,D
46.32,132.223,316.9,1,1,2019-09-27,0210,T,41,6.0NRT,295.7,9.8,D
46.244,132.681,303.9,1,1,2019-09-27,0210,T,56,6.0NRT,291.4,4.7,D
46.204,132.762,304.1,1,1,2019-09-27,0210,T,52,6.0NRT,289.9,4.3,D
45.7,132.909,304.1,1,1,2019-09-27,0210,T,56,6.0NRT,292.3,4,D
45.102,136.167,300.6,1.2,1.1,2019-09-27,0210,T,30,6.0NRT,289.1,4.5,D
45.792,130.896,308.9,1,1,2019-09-27,0210,T,65,6.0NRT,297.1,6.2,D
45.245,130.148,305.9,1.1,1,2019-09-27,0210,T,57,6.0NRT,295,4.7,D
44.07,130.798,306.2,1,1,2019-09-27,0210,T,57,6.0NRT,295.7,4.6,D
41.721,123.09,306.9,2.1,1.4,2019-09-27,0210,T,40,6.0NRT,296.3,10.9,D
-32.06,115.799,310.2,1.1,1,2019-09-27,0235,T,52,6.0NRT,295.6,4.1,D
-32.158,116.107,325.1,1.1,1.1,2019-09-27,0235,T,76,6.0NRT,294.2,25,D
-32.159,116.119,314.5,1.1,1.1,2019-09-27,0235,T,51,6.0NRT,294.4,13.1,D
-32.858,116.424,316.6,1.2,1.1,2019-09-27,0235,T,69,6.0NRT,293.2,14.5,D
-32.86,116.43,313,1.2,1.1,2019-09-27,0235,T,54,6.0NRT,293.3,12.2,D
-34.629,-66.35,320.3,1.2,1.1,2019-09-27,0305,T,100,6.0NRT,280.5,25.7,N
-34.63,-66.363,302.7,1.2,1.1,2019-09-27,0305,T,51,6.0NRT,278.8,9.3,N
-34.618,-66.339,323.3,1.2,1.1,2019-09-27,0305,T,100,6.0NRT,279.3,28.9,N
-34.619,-66.351,316,1.2,1.1,2019-09-27,0305,T,92,6.0NRT,278.1,20.1,N
-34.616,-66.345,324.3,1.2,1.1,2019-09-27,0305,T,100,6.0NRT,279.3,31.5,N
-33.259,-60.288,300.5,1.2,1.1,2019-09-27,0305,T,28,6.0NRT,287.5,7.8,N
-32.74,-65.403,303.7,1,1,2019-09-27,0305,T,56,6.0NRT,283.9,9.1,N
-32.529,-64.997,303.5,1,1,2019-09-27,0305,T,41,6.0NRT,290.6,5.6,N
-32.53,-65.007,377.6,1,1,2019-09-27,0305,T,100,6.0NRT,299.7,148.3,N
-32.532,-65.018,377,1,1,2019-09-27,0305,T,100,6.0NRT,302.5,146.5,N
-32.521,-64.993,309.1,1,1,2019-09-27,0305,T,76,6.0NRT,291.1,10,N
-32.522,-65.004,363.5,1,1,2019-09-27,0305,T,100,6.0NRT,298.5,100,N
-32.524,-65.015,355.8,1,1,2019-09-27,0305,T,100,6.0NRT,297.6,78.3,N
-32.525,-65.026,322.9,1,1,2019-09-27,0305,T,100,6.0NRT,291.1,22.3,N
-31.931,-65.254,305.3,1,1,2019-09-27,0305,T,64,6.0NRT,290.5,7.2,N
-30.91,-61.098,304.2,1.2,1.1,2019-09-27,0305,T,59,6.0NRT,287.2,10.4,N
-30.985,-64.453,314.3,1,1,2019-09-27,0305,T,89,6.0NRT,287.1,14.3,N
-30.987,-64.463,320.8,1,1,2019-09-27,0305,T,100,6.0NRT,287.3,20.1,N
-30.975,-64.44,318.7,1,1,2019-09-27,0305,T,97,6.0NRT,285.1,18.7,N
-30.976,-64.45,360.2,1,1,2019-09-27,0305,T,100,6.0NRT,293.6,88.8,N
-30.978,-64.461,344.5,1,1,2019-09-27,0305,T,100,6.0NRT,290.1,53,N
-30.967,-64.452,308.3,1,1,2019-09-27,0305,T,74,6.0NRT,284.4,11.2,N
-29.139,-65.564,303.5,1,1,2019-09-27,0305,T,56,6.0NRT,289.1,6.5,N
-28.643,-64.907,329.7,1,1,2019-09-27,0305,T,100,6.0NRT,293.5,28.6,N
-28.644,-64.917,322.7,1,1,2019-09-27,0305,T,100,6.0NRT,292.5,20.3,N
-28.528,-65.007,302.3,1,1,2019-09-27,0305,T,48,6.0NRT,290.9,5.1,N
-28.53,-65.018,323.9,1,1,2019-09-27,0305,T,100,6.0NRT,293.6,22.4,N
-28.531,-65.028,317.9,1,1,2019-09-27,0305,T,96,6.0NRT,291.8,16.5,N
-28.534,-65.111,303.3,1,1,2019-09-27,0305,T,55,6.0NRT,287.2,7.4,N
-27.713,-62.796,350.6,1.1,1.1,2019-09-27,0305,T,100,6.0NRT,295.8,76.3,N
-27.715,-62.807,381.6,1.1,1.1,2019-09-27,0305,T,100,6.0NRT,301.1,190.1,N
-27.716,-62.819,325,1.1,1.1,2019-09-27,0305,T,100,6.0NRT,293.3,27.2,N
-27.703,-62.798,301.4,1.1,1.1,2019-09-27,0305,T,41,6.0NRT,289,6.2,N
-27.705,-62.809,318,1.1,1.1,2019-09-27,0305,T,96,6.0NRT,289.9,19.6,N
-27.707,-62.821,319.2,1.1,1.1,2019-09-27,0305,T,98,6.0NRT,290.9,20.2,N
-27.709,-62.832,350.7,1.1,1.1,2019-09-27,0305,T,100,6.0NRT,294.7,75.7,N
-27.711,-62.843,326.5,1.1,1.1,2019-09-27,0305,T,100,6.0NRT,293.5,29.2,N
-27.712,-62.855,310.3,1.1,1.1,2019-09-27,0305,T,80,6.0NRT,292.1,11.6,N
-27.804,-63.533,301.2,1.1,1,2019-09-27,0305,T,39,6.0NRT,290.9,5.1,N
-28.041,-65.197,308.5,1,1,2019-09-27,0305,T,75,6.0NRT,289.6,9.7,N
-28.042,-65.207,306.7,1,1,2019-09-27,0305,T,69,6.0NRT,289.3,8.7,N
-27.543,-62.443,301.1,1.2,1.1,2019-09-27,0305,T,38,6.0NRT,284.9,8,N
-27.492,-63.023,307.3,1.1,1,2019-09-27,0305,T,71,6.0NRT,290.1,10.1,N
-27.08,-60.793,302.7,1.5,1.2,2019-09-27,0305,T,51,6.0NRT,287.5,11.8,N
-27.505,-64.051,340.4,1,1,2019-09-27,0305,T,100,6.0NRT,294.9,45.7,N
